,locale,partition,utt,tokens
237,lv-LV,train,pasaki kādi man ir modinātāji uzlikti,"['pasaki', 'kādi', 'man', 'ir', 'modinātāji', 'uzlikti']"
238,lv-LV,train,cikos šodien atskanēs mans modinātājsignāls,"['cikos', 'šodien', 'atskanēs', 'mans', 'modinātājsignāls']"
239,lv-LV,train,vai vari man pateikt pulksteni,"['vai', 'vari', 'man', 'pateikt', 'pulksteni']"
240,lv-LV,train,atskaņo astoto dziesmu no google play mūzikas,"['atskaņo', 'astoto', 'dziesmu', 'no', 'google', 'play', 'mūzikas']"
241,lv-LV,train,atskaņo nejauši izvēlētu dziesmu no mana atskaņošanas saraksta,"['atskaņo', 'nejauši', 'izvēlētu', 'dziesmu', 'no', 'mana', 'atskaņošanas', 'saraksta']"
242,lv-LV,train,kāds ir šī brīža datums,"['kāds', 'ir', 'šī', 'brīža', 'datums']"
243,lv-LV,train,kas norisinās ziņās,"['kas', 'norisinās', 'ziņās']"
244,lv-LV,train,es gribu izslēgt gaismu vai tu to vari izdarīt,"['es', 'gribu', 'izslēgt', 'gaismu', 'vai', 'tu', 'to', 'vari', 'izdarīt']"
245,lv-LV,train,pastāsti vai tālāk minētais ir taisnība par laika apstākļiem,"['pastāsti', 'vai', 'tālāk', 'minētais', 'ir', 'taisnība', 'par', 'laika', 'apstākļiem']"
246,lv-LV,train,paskaties weather aplikācijā vai,"['paskaties', 'weather', 'aplikācijā', 'vai']"
247,lv-LV,train,saglabā šo mūziku manā atskaņošanas sarakstā,"['saglabā', 'šo', 'mūziku', 'manā', 'atskaņošanas', 'sarakstā']"
248,lv-LV,train,kā būtu ja tu šo mūziku saglabātu,"['kā', 'būtu', 'ja', 'tu', 'šo', 'mūziku', 'saglabātu']"
249,lv-LV,train,lūdzu atskaņo kad ēģiptē sniegs no tumsa,"['lūdzu', 'atskaņo', 'kad', 'ēģiptē', 'sniegs', 'no', 'tumsa']"
250,lv-LV,train,lūdzu atver manu mūzikas aplikāciju un atskaņo pasaulīt pasaulīt no eolika,"['lūdzu', 'atver', 'manu', 'mūzikas', 'aplikāciju', 'un', 'atskaņo', 'pasaulīt', 'pasaulīt', 'no', 'eolika']"
251,lv-LV,train,lūdzu atskaņo dziesmu mosties no goran gora,"['lūdzu', 'atskaņo', 'dziesmu', 'mosties', 'no', 'goran', 'gora']"
252,lv-LV,train,izslēgt garāžas gaismu,"['izslēgt', 'garāžas', 'gaismu']"
253,lv-LV,train,sameklē svaigākās ziņas neatkarīgajā rīta avīzē,"['sameklē', 'svaigākās', 'ziņas', 'neatkarīgajā', 'rīta', 'avīzē']"
254,lv-LV,train,kādas ziņas par nāvi latvijas vēstnesī,"['kādas', 'ziņas', 'par', 'nāvi', 'latvijas', 'vēstnesī']"
255,lv-LV,train,ieslēdz gudro kontaktligzdu,"['ieslēdz', 'gudro', 'kontaktligzdu']"
256,lv-LV,train,ja ir divpadsmit viļņā cik ir laiks kalifornijā,"['ja', 'ir', 'divpadsmit', 'viļņā', 'cik', 'ir', 'laiks', 'kalifornijā']"
257,lv-LV,train,kāda ir laika atšķirība starp austrumu standarta un klusā okeāna laika joslām,"['kāda', 'ir', 'laika', 'atšķirība', 'starp', 'austrumu', 'standarta', 'un', 'klusā', 'okeāna', 'laika', 'joslām']"
258,lv-LV,train,atskaņot divas pasaules no jānis stībelis,"['atskaņot', 'divas', 'pasaules', 'no', 'jānis', 'stībelis']"
259,lv-LV,train,vai rīt būs silts,"['vai', 'rīt', 'būs', 'silts']"
260,lv-LV,train,mūziku lūdzu,"['mūziku', 'lūdzu']"
261,lv-LV,train,vai vari pārmainīt gaismas krāsas mājā,"['vai', 'vari', 'pārmainīt', 'gaismas', 'krāsas', 'mājā']"
262,lv-LV,train,vai vari nejauši samainīt gaismu krāsu mājā,"['vai', 'vari', 'nejauši', 'samainīt', 'gaismu', 'krāsu', 'mājā']"
263,lv-LV,train,vai vari pārmainīt gaismas krāsas mājā uz tumšām,"['vai', 'vari', 'pārmainīt', 'gaismas', 'krāsas', 'mājā', 'uz', 'tumšām']"
264,lv-LV,train,kādus modinātājus es esmu uzlicis,"['kādus', 'modinātājus', 'es', 'esmu', 'uzlicis']"
265,lv-LV,train,kādi man ir modinātāji,"['kādi', 'man', 'ir', 'modinātāji']"
266,lv-LV,train,cikos man ir uzlikti modinātāji,"['cikos', 'man', 'ir', 'uzlikti', 'modinātāji']"
267,lv-LV,train,nomainīt manas istabas gaismas uz zilām,"['nomainīt', 'manas', 'istabas', 'gaismas', 'uz', 'zilām']"
268,lv-LV,train,nomainīt manas istabas gaismas uz kādu romantisku krāsu,"['nomainīt', 'manas', 'istabas', 'gaismas', 'uz', 'kādu', 'romantisku', 'krāsu']"
269,lv-LV,train,uzstādīt man modinātāju uz astoņiem no rīta,"['uzstādīt', 'man', 'modinātāju', 'uz', 'astoņiem', 'no', 'rīta']"
270,lv-LV,train,uzliec modinātāju uz četriem vakarā,"['uzliec', 'modinātāju', 'uz', 'četriem', 'vakarā']"
271,lv-LV,train,uzliec modinātāja zvanu astoņos četrdesmit piecās no rīta,"['uzliec', 'modinātāja', 'zvanu', 'astoņos', 'četrdesmit', 'piecās', 'no', 'rīta']"
272,lv-LV,train,kādas ir jaunākās ziņas,"['kādas', 'ir', 'jaunākās', 'ziņas']"
273,lv-LV,train,kādi jaunumi ir siržu lauzējiem,"['kādi', 'jaunumi', 'ir', 'siržu', 'lauzējiem']"
274,lv-LV,train,gaismas izslēgtas vannas istabā,"['gaismas', 'izslēgtas', 'vannas', 'istabā']"
275,lv-LV,train,kādi pašlaik ir laikapstākļi ārā,"['kādi', 'pašlaik', 'ir', 'laikapstākļi', 'ārā']"
276,lv-LV,train,cik silts tagad ir ārā,"['cik', 'silts', 'tagad', 'ir', 'ārā']"
277,lv-LV,train,kura mēneša diena ir nākamā otrdiena,"['kura', 'mēneša', 'diena', 'ir', 'nākamā', 'otrdiena']"
278,lv-LV,train,atskaņot intars busulis miglas rīts,"['atskaņot', 'intars', 'busulis', 'miglas', 'rīts']"
279,lv-LV,train,vai šodien līs,"['vai', 'šodien', 'līs']"
280,lv-LV,train,izlasi man jaunos virsrakstus,"['izlasi', 'man', 'jaunos', 'virsrakstus']"
281,lv-LV,train,atkārtot albumu,"['atkārtot', 'albumu']"
282,lv-LV,train,atskaņot līvi,"['atskaņot', 'līvi']"
283,lv-LV,train,atskaņot senākas ziemassvētku dziesmas,"['atskaņot', 'senākas', 'ziemassvētku', 'dziesmas']"
284,lv-LV,train,uztaisi kafiju,"['uztaisi', 'kafiju']"
285,lv-LV,train,uztaisi kafiju olly,"['uztaisi', 'kafiju', 'olly']"
286,lv-LV,train,kurš ir pašlaik vadībā saeimas vēlēšanās,"['kurš', 'ir', 'pašlaik', 'vadībā', 'saeimas', 'vēlēšanās']"
287,lv-LV,train,kāds šodien ir datums,"['kāds', 'šodien', 'ir', 'datums']"
288,lv-LV,train,samainīt gaismas virtuvē uz zilām,"['samainīt', 'gaismas', 'virtuvē', 'uz', 'zilām']"
289,lv-LV,train,nomaini dzīvojamās istabas apgaismojuma krāsu uz sarkanu,"['nomaini', 'dzīvojamās', 'istabas', 'apgaismojuma', 'krāsu', 'uz', 'sarkanu']"
290,lv-LV,train,vai vari runāt nedaudz skaļāk,"['vai', 'vari', 'runāt', 'nedaudz', 'skaļāk']"
291,lv-LV,train,es tevi nevaru dzirdēt vai vari runāt nedaudz skaļāk,"['es', 'tevi', 'nevaru', 'dzirdēt', 'vai', 'vari', 'runāt', 'nedaudz', 'skaļāk']"
292,lv-LV,train,lūdzu runā skaļi,"['lūdzu', 'runā', 'skaļi']"
293,lv-LV,train,es vēlos klausīties klasisko mūziku,"['es', 'vēlos', 'klausīties', 'klasisko', 'mūziku']"
294,lv-LV,train,es gribu paklausīties džezu,"['es', 'gribu', 'paklausīties', 'džezu']"
295,lv-LV,train,kura diena šodien ir,"['kura', 'diena', 'šodien', 'ir']"
296,lv-LV,train,pasaki man laiku un datumu,"['pasaki', 'man', 'laiku', 'un', 'datumu']"
297,lv-LV,train,siri kāds ir datums,"['siri', 'kāds', 'ir', 'datums']"
298,lv-LV,train,padarīt spilgtāku manas guļamistabas gaismu,"['padarīt', 'spilgtāku', 'manas', 'guļamistabas', 'gaismu']"
299,lv-LV,train,izslēgt gaismu,"['izslēgt', 'gaismu']"
300,lv-LV,train,izslēgt lampu,"['izslēgt', 'lampu']"
301,lv-LV,train,izslēgt gaismas,"['izslēgt', 'gaismas']"
302,lv-LV,train,atskaņot dziesmas no māra upmane,"['atskaņot', 'dziesmas', 'no', 'māra', 'upmane']"
303,lv-LV,train,atver dziesmas no ievas akurateres,"['atver', 'dziesmas', 'no', 'ievas', 'akurateres']"
304,lv-LV,train,atrodi ziņas par breksitu,"['atrodi', 'ziņas', 'par', 'breksitu']"
305,lv-LV,train,atver ziņas par neste,"['atver', 'ziņas', 'par', 'neste']"
306,lv-LV,train,atrodi man ziņas par lemberga runu,"['atrodi', 'man', 'ziņas', 'par', 'lemberga', 'runu']"
307,lv-LV,train,cik ir pulkstens citās laika joslās,"['cik', 'ir', 'pulkstens', 'citās', 'laika', 'joslās']"
308,lv-LV,train,kurā laika joslā ir āraiši,"['kurā', 'laika', 'joslā', 'ir', 'āraiši']"
309,lv-LV,train,kā sauc dziesmu,"['kā', 'sauc', 'dziesmu']"
310,lv-LV,train,kāds ir šīs dziesmas garums,"['kāds', 'ir', 'šīs', 'dziesmas', 'garums']"
311,lv-LV,train,cik tagad ir pulkstens francijā,"['cik', 'tagad', 'ir', 'pulkstens', 'francijā']"
312,lv-LV,train,cik šobrīd ir pulkstenis dānijā,"['cik', 'šobrīd', 'ir', 'pulkstenis', 'dānijā']"
313,lv-LV,train,kāda ārā ir temperatūra,"['kāda', 'ārā', 'ir', 'temperatūra']"
314,lv-LV,train,kādu muļķīgu joku tu zini,"['kādu', 'muļķīgu', 'joku', 'tu', 'zini']"
315,lv-LV,train,kādu muļķīgu anekdoti tu zini,"['kādu', 'muļķīgu', 'anekdoti', 'tu', 'zini']"
316,lv-LV,train,samaini gaismas krāsu uz zilo,"['samaini', 'gaismas', 'krāsu', 'uz', 'zilo']"
317,lv-LV,train,apstiprināt vai gaisma ir zila,"['apstiprināt', 'vai', 'gaisma', 'ir', 'zila']"
318,lv-LV,train,nomaini gaismas krāsu uz sarkanu,"['nomaini', 'gaismas', 'krāsu', 'uz', 'sarkanu']"
319,lv-LV,train,cik ir laiks lisabonā,"['cik', 'ir', 'laiks', 'lisabonā']"
320,lv-LV,train,kāds ir laiks denverā,"['kāds', 'ir', 'laiks', 'denverā']"
321,lv-LV,train,klusumu lūdzu,"['klusumu', 'lūdzu']"
322,lv-LV,train,izslēgt skaļruņus,"['izslēgt', 'skaļruņus']"
323,lv-LV,train,klusu lūdzu,"['klusu', 'lūdzu']"
324,lv-LV,train,apstiprini modinātāja laiku,"['apstiprini', 'modinātāja', 'laiku']"
325,lv-LV,train,kādi man ir modinātāji,"['kādi', 'man', 'ir', 'modinātāji']"
326,lv-LV,train,pēc mūsu rezultātiem,"['pēc', 'mūsu', 'rezultātiem']"
327,lv-LV,train,vai vari ieslēgt klusuma režīmu kad es neesmu mājās,"['vai', 'vari', 'ieslēgt', 'klusuma', 'režīmu', 'kad', 'es', 'neesmu', 'mājās']"
328,lv-LV,train,atskaņot manas visvairāk spēlētās dziesmas,"['atskaņot', 'manas', 'visvairāk', 'spēlētās', 'dziesmas']"
329,lv-LV,train,cik ir pulkstenis,"['cik', 'ir', 'pulkstenis']"
330,lv-LV,train,cik ir pulkstenis tieši tagad,"['cik', 'ir', 'pulkstenis', 'tieši', 'tagad']"
331,lv-LV,train,parādi man pulksteni,"['parādi', 'man', 'pulksteni']"
332,lv-LV,train,tas nav iespējams,"['tas', 'nav', 'iespējams']"
333,lv-LV,train,cik ilgs laiks būs nepieciešams lai sagatavotu pasūtījumu,"['cik', 'ilgs', 'laiks', 'būs', 'nepieciešams', 'lai', 'sagatavotu', 'pasūtījumu']"
334,lv-LV,train,pasaki man nejaušu joku,"['pasaki', 'man', 'nejaušu', 'joku']"
335,lv-LV,train,kāda ir tava mīļākā anekdote,"['kāda', 'ir', 'tava', 'mīļākā', 'anekdote']"
336,lv-LV,train,izslēdz,['izslēdz']
337,lv-LV,train,tālvadības sensors,"['tālvadības', 'sensors']"
338,lv-LV,train,kādas ir jaunākās pasaules ziņas,"['kādas', 'ir', 'jaunākās', 'pasaules', 'ziņas']"
339,lv-LV,train,man vajag atgādinājuma modinātāju vienos,"['man', 'vajag', 'atgādinājuma', 'modinātāju', 'vienos']"
340,lv-LV,train,ieslēdz modinātāju deviņos no rīta,"['ieslēdz', 'modinātāju', 'deviņos', 'no', 'rīta']"
341,lv-LV,train,sameklē samantas tīnas albuma nosaukumu,"['sameklē', 'samantas', 'tīnas', 'albuma', 'nosaukumu']"
342,lv-LV,train,tevis dēļ,"['tevis', 'dēļ']"
343,lv-LV,train,kāds ir smieklīgākais joks,"['kāds', 'ir', 'smieklīgākais', 'joks']"
344,lv-LV,train,pasaki man neķītru joku,"['pasaki', 'man', 'neķītru', 'joku']"
345,lv-LV,train,atskaņot atskaņošanas sarakstu,"['atskaņot', 'atskaņošanas', 'sarakstu']"
346,lv-LV,train,hey olly atskaņo atskaņošanas sarakstu,"['hey', 'olly', 'atskaņo', 'atskaņošanas', 'sarakstu']"
347,lv-LV,train,lūdzu uzgriez skaļāk dziesmu četri krasti,"['lūdzu', 'uzgriez', 'skaļāk', 'dziesmu', 'četri', 'krasti']"
348,lv-LV,train,lūdzu retāk atskaņo jauktā secībā es skrienu,"['lūdzu', 'retāk', 'atskaņo', 'jauktā', 'secībā', 'es', 'skrienu']"
349,lv-LV,train,lūdzu atkārto vēlreiz to anša mūziku,"['lūdzu', 'atkārto', 'vēlreiz', 'to', 'anša', 'mūziku']"
350,lv-LV,train,kāda dziesma skan,"['kāda', 'dziesma', 'skan']"
351,lv-LV,train,kas dzied šo dziesmu,"['kas', 'dzied', 'šo', 'dziesmu']"
352,lv-LV,train,izslēdz gaismas viesistabā,"['izslēdz', 'gaismas', 'viesistabā']"
353,lv-LV,train,lūdzu izslēdz apgaismojumu viesistabā,"['lūdzu', 'izslēdz', 'apgaismojumu', 'viesistabā']"
354,lv-LV,train,vai vari ieslēgt man fona mūziku,"['vai', 'vari', 'ieslēgt', 'man', 'fona', 'mūziku']"
355,lv-LV,train,cik modinātāji ir uzlikti,"['cik', 'modinātāji', 'ir', 'uzlikti']"
356,lv-LV,train,vai man ir uzlikts kāds modinātājs rītdienai,"['vai', 'man', 'ir', 'uzlikts', 'kāds', 'modinātājs', 'rītdienai']"
357,lv-LV,train,kādi signāli ir uzlikti uz rītdienu,"['kādi', 'signāli', 'ir', 'uzlikti', 'uz', 'rītdienu']"
358,lv-LV,train,atcel manu modinātāju kas uzlikts astoņos no rīta,"['atcel', 'manu', 'modinātāju', 'kas', 'uzlikts', 'astoņos', 'no', 'rīta']"
359,lv-LV,train,gaismas krāsas maiņa,"['gaismas', 'krāsas', 'maiņa']"
360,lv-LV,train,nomainīt gaismu krāsu,"['nomainīt', 'gaismu', 'krāsu']"
361,lv-LV,train,kāda ir temperatūra,"['kāda', 'ir', 'temperatūra']"
362,lv-LV,train,cik silts ir,"['cik', 'silts', 'ir']"
363,lv-LV,train,cik ir auksts,"['cik', 'ir', 'auksts']"
364,lv-LV,train,cik daudz dzimšanas dienas ir divdesmit trešajā datumā,"['cik', 'daudz', 'dzimšanas', 'dienas', 'ir', 'divdesmit', 'trešajā', 'datumā']"
365,lv-LV,train,vai otrā sestdiena ir divpadsmitajā,"['vai', 'otrā', 'sestdiena', 'ir', 'divpadsmitajā']"
366,lv-LV,train,vai ziemassvētki ir divdesmit otrajā datumā,"['vai', 'ziemassvētki', 'ir', 'divdesmit', 'otrajā', 'datumā']"
367,lv-LV,train,kas šodien par datumu,"['kas', 'šodien', 'par', 'datumu']"
368,lv-LV,train,palielināt skaļumu,"['palielināt', 'skaļumu']"
369,lv-LV,train,atkārtot to pašu dziesmu desmit reizes,"['atkārtot', 'to', 'pašu', 'dziesmu', 'desmit', 'reizes']"
370,lv-LV,train,atskaņo tikai noteiktu dziedātāju dziesmas,"['atskaņo', 'tikai', 'noteiktu', 'dziedātāju', 'dziesmas']"
371,lv-LV,train,atskaņot sarakstā dziesmas no viens līdz desmit,"['atskaņot', 'sarakstā', 'dziesmas', 'no', 'viens', 'līdz', 'desmit']"
372,lv-LV,train,lūdzu atskaņo izpildītāju pirmo rindā,"['lūdzu', 'atskaņo', 'izpildītāju', 'pirmo', 'rindā']"
373,lv-LV,train,izslēdz vienu gaismu uz lieveņa,"['izslēdz', 'vienu', 'gaismu', 'uz', 'lieveņa']"
374,lv-LV,train,lūdzu izslēdz gaismu,"['lūdzu', 'izslēdz', 'gaismu']"
375,lv-LV,train,izslēgt lampu,"['izslēgt', 'lampu']"
376,lv-LV,train,vai rīt piecos trīsdesmit vakarā būs saulriets,"['vai', 'rīt', 'piecos', 'trīsdesmit', 'vakarā', 'būs', 'saulriets']"
377,lv-LV,train,vai ir iespējamība ka līs lietus šonedēļ,"['vai', 'ir', 'iespējamība', 'ka', 'līs', 'lietus', 'šonedēļ']"
378,lv-LV,train,kādas ir jaunākās ziņas,"['kādas', 'ir', 'jaunākās', 'ziņas']"
379,lv-LV,train,kādas ir populāras ziņas,"['kādas', 'ir', 'populāras', 'ziņas']"
380,lv-LV,train,cik ir pulkstenis austrumu laika zonā,"['cik', 'ir', 'pulkstenis', 'austrumu', 'laika', 'zonā']"
381,lv-LV,train,cik tagad ir silts ārā,"['cik', 'tagad', 'ir', 'silts', 'ārā']"
382,lv-LV,train,lūdzu ieslēdz mūziku es vēlos dzirdēt manas mīļākās dziesmas,"['lūdzu', 'ieslēdz', 'mūziku', 'es', 'vēlos', 'dzirdēt', 'manas', 'mīļākās', 'dziesmas']"
383,lv-LV,train,vai varu dzirdēt piecdesmit hitus ko tagad var dzirdēt radio,"['vai', 'varu', 'dzirdēt', 'piecdesmit', 'hitus', 'ko', 'tagad', 'var', 'dzirdēt', 'radio']"
384,lv-LV,train,lūdzu ieslēdz tagad klasisko mūziku vakariņām,"['lūdzu', 'ieslēdz', 'tagad', 'klasisko', 'mūziku', 'vakariņām']"
385,lv-LV,train,vai vari uzslēgt prāta vētra hitu,"['vai', 'vari', 'uzslēgt', 'prāta', 'vētra', 'hitu']"
386,lv-LV,train,es gribu dzirdēt manu mīļāko dziesmu no ivo fomins,"['es', 'gribu', 'dzirdēt', 'manu', 'mīļāko', 'dziesmu', 'no', 'ivo', 'fomins']"
387,lv-LV,train,pagriez skaļāk,"['pagriez', 'skaļāk']"
388,lv-LV,train,nogriezt skaļumu,"['nogriezt', 'skaļumu']"
389,lv-LV,train,lielāku skaļumu lūdzu,"['lielāku', 'skaļumu', 'lūdzu']"
390,lv-LV,train,iestatīt modinātāju sākt,"['iestatīt', 'modinātāju', 'sākt']"
391,lv-LV,train,nomaini lai modinātājs zvana pusnaktī,"['nomaini', 'lai', 'modinātājs', 'zvana', 'pusnaktī']"
392,lv-LV,train,kāds būs laiks pēc nedēļas,"['kāds', 'būs', 'laiks', 'pēc', 'nedēļas']"
393,lv-LV,train,kādu laiku sola otrdien,"['kādu', 'laiku', 'sola', 'otrdien']"
394,lv-LV,train,kāda ir nedēļas nogales laika prognoze,"['kāda', 'ir', 'nedēļas', 'nogales', 'laika', 'prognoze']"
395,lv-LV,train,uzlikt klusumu uz divdesmit minūtēm,"['uzlikt', 'klusumu', 'uz', 'divdesmit', 'minūtēm']"
396,lv-LV,train,atsāk runāt pēc,"['atsāk', 'runāt', 'pēc']"
397,lv-LV,train,lūdzu uzliec modinātāju nākamajam rītam uz septiņiem no rīta,"['lūdzu', 'uzliec', 'modinātāju', 'nākamajam', 'rītam', 'uz', 'septiņiem', 'no', 'rīta']"
398,lv-LV,train,atskaņo atskaņošanas sarakstu numur septiņi,"['atskaņo', 'atskaņošanas', 'sarakstu', 'numur', 'septiņi']"
399,lv-LV,train,atskaņot dziesmas no mana dziesmu saraksta,"['atskaņot', 'dziesmas', 'no', 'mana', 'dziesmu', 'saraksta']"
400,lv-LV,train,kura ir pēdējā mēneša diena,"['kura', 'ir', 'pēdējā', 'mēneša', 'diena']"
401,lv-LV,train,kāds ir griničas laiks,"['kāds', 'ir', 'griničas', 'laiks']"
402,lv-LV,train,kāds ir pašreizējais kalnu laiks,"['kāds', 'ir', 'pašreizējais', 'kalnu', 'laiks']"
403,lv-LV,train,kādas ir jaunākās diskusijas par egilu levitu,"['kādas', 'ir', 'jaunākās', 'diskusijas', 'par', 'egilu', 'levitu']"
404,lv-LV,train,kādas ir jaunākās diskusijas par egilu levitu,"['kādas', 'ir', 'jaunākās', 'diskusijas', 'par', 'egilu', 'levitu']"
405,lv-LV,train,atskaņo jaunāko hitu dziesmu no prāta vētras pēdējā albuma lūdzu,"['atskaņo', 'jaunāko', 'hitu', 'dziesmu', 'no', 'prāta', 'vētras', 'pēdējā', 'albuma', 'lūdzu']"
406,lv-LV,train,pasaki man kad ir jaunumi par gāzes vadu,"['pasaki', 'man', 'kad', 'ir', 'jaunumi', 'par', 'gāzes', 'vadu']"
407,lv-LV,train,paziņo man kad ir jaunumi par jaunajiem gāzes tarifiem,"['paziņo', 'man', 'kad', 'ir', 'jaunumi', 'par', 'jaunajiem', 'gāzes', 'tarifiem']"
408,lv-LV,train,sākt putekļsūcēju,"['sākt', 'putekļsūcēju']"
409,lv-LV,train,pastāsti man kādu smieklīgu joku par auto,"['pastāsti', 'man', 'kādu', 'smieklīgu', 'joku', 'par', 'auto']"
410,lv-LV,train,pasaki man joku par vīrieti,"['pasaki', 'man', 'joku', 'par', 'vīrieti']"
411,lv-LV,train,atgādini man atskaņot šo dziesmu šovakar,"['atgādini', 'man', 'atskaņot', 'šo', 'dziesmu', 'šovakar']"
412,lv-LV,train,lūdzu atskaņo dziesmu no mana mīļākā saraksta,"['lūdzu', 'atskaņo', 'dziesmu', 'no', 'mana', 'mīļākā', 'saraksta']"
413,lv-LV,train,uzlikt man dziesmu,"['uzlikt', 'man', 'dziesmu']"
414,lv-LV,train,atskaņo man dziesmu no aija andrejeva,"['atskaņo', 'man', 'dziesmu', 'no', 'aija', 'andrejeva']"
415,lv-LV,train,man vajag lai ieslēdz putekļu sūcēju,"['man', 'vajag', 'lai', 'ieslēdz', 'putekļu', 'sūcēju']"
416,lv-LV,train,cik būs augstākā temperatūra šonedēļ,"['cik', 'būs', 'augstākā', 'temperatūra', 'šonedēļ']"
417,lv-LV,train,nedaudz palielini gaismas spilgtumu,"['nedaudz', 'palielini', 'gaismas', 'spilgtumu']"
418,lv-LV,train,palielini gaismas spilgtumu mazliet lūdzu,"['palielini', 'gaismas', 'spilgtumu', 'mazliet', 'lūdzu']"
419,lv-LV,train,padarīt gaismu vairāk saskatāmu,"['padarīt', 'gaismu', 'vairāk', 'saskatāmu']"
420,lv-LV,train,vai vari pateikt kādus modinātājus esmu iestatījis,"['vai', 'vari', 'pateikt', 'kādus', 'modinātājus', 'esmu', 'iestatījis']"
421,lv-LV,train,vai man ir kādi brīdinājumi šodien,"['vai', 'man', 'ir', 'kādi', 'brīdinājumi', 'šodien']"
422,lv-LV,train,man nepieciešams uzlikt modinātāju cik modinātāji man jau ir uzlikti,"['man', 'nepieciešams', 'uzlikt', 'modinātāju', 'cik', 'modinātāji', 'man', 'jau', 'ir', 'uzlikti']"
423,lv-LV,train,kontrolēt gaismas izslēgt istabas gaismas,"['kontrolēt', 'gaismas', 'izslēgt', 'istabas', 'gaismas']"
424,lv-LV,train,vai vari atrast kādu gospeļu mūziku,"['vai', 'vari', 'atrast', 'kādu', 'gospeļu', 'mūziku']"
425,lv-LV,train,es gribu paklausīties gospeļa mūziku,"['es', 'gribu', 'paklausīties', 'gospeļa', 'mūziku']"
426,lv-LV,train,kādi ir pašreizējie laikapstākļi kurzemē,"['kādi', 'ir', 'pašreizējie', 'laikapstākļi', 'kurzemē']"
427,lv-LV,train,kāds šībrīža laiks rīgā,"['kāds', 'šībrīža', 'laiks', 'rīgā']"
428,lv-LV,train,cik ir pulkstens ņujorkā,"['cik', 'ir', 'pulkstens', 'ņujorkā']"
429,lv-LV,train,lūdzu es gribu uzzināt cik būs pulkstens austrālijā kad šeit būs seši vakarā,"['lūdzu', 'es', 'gribu', 'uzzināt', 'cik', 'būs', 'pulkstens', 'austrālijā', 'kad', 'šeit', 'būs', 'seši', 'vakarā']"
430,lv-LV,train,vai tu vari man pateikt cik stundu starpība ir starp rīgu un madridi,"['vai', 'tu', 'vari', 'man', 'pateikt', 'cik', 'stundu', 'starpība', 'ir', 'starp', 'rīgu', 'un', 'madridi']"
431,lv-LV,train,padari blāvākas gaismas,"['padari', 'blāvākas', 'gaismas']"
432,lv-LV,train,man vajag izslēgt gaismas,"['man', 'vajag', 'izslēgt', 'gaismas']"
433,lv-LV,train,samazināt spilgtumu,"['samazināt', 'spilgtumu']"
434,lv-LV,train,pasūti man divus hamburgerus,"['pasūti', 'man', 'divus', 'hamburgerus']"
435,lv-LV,train,pasūti vienu picu,"['pasūti', 'vienu', 'picu']"
436,lv-LV,train,vai vari pateikt man kāds ir datums,"['vai', 'vari', 'pateikt', 'man', 'kāds', 'ir', 'datums']"
437,lv-LV,train,vai vari pateikt cik tagad ir pulkstenis,"['vai', 'vari', 'pateikt', 'cik', 'tagad', 'ir', 'pulkstenis']"
