,locale,partition,utt,tokens
258,tr-TR,train,ferdi tayfurdan batsın bu dünyayı çal,"['ferdi', 'tayfurdan', 'batsın', 'bu', 'dünyayı', 'çal']"
259,tr-TR,train,yarın sıcak olacak mı,"['yarın', 'sıcak', 'olacak', 'mı']"
260,tr-TR,train,müzik lütfen,"['müzik', 'lütfen']"
261,tr-TR,train,evdeki ışık renklerini değiştirebilir misin,"['evdeki', 'ışık', 'renklerini', 'değiştirebilir', 'misin']"
262,tr-TR,train,evdeki ışık renklerini karıştırabilir misin,"['evdeki', 'ışık', 'renklerini', 'karıştırabilir', 'misin']"
263,tr-TR,train,evin içindeki ışık renklerini koyuya çevirir misin,"['evin', 'içindeki', 'ışık', 'renklerini', 'koyuya', 'çevirir', 'misin']"
264,tr-TR,train,hangi alarmları kurdum,"['hangi', 'alarmları', 'kurdum']"
265,tr-TR,train,bana alarmlarımı oku,"['bana', 'alarmlarımı', 'oku']"
266,tr-TR,train,alarmlarım hangi saate kurulu,"['alarmlarım', 'hangi', 'saate', 'kurulu']"
267,tr-TR,train,oda ışıklarımı maviye çevir,"['oda', 'ışıklarımı', 'maviye', 'çevir']"
268,tr-TR,train,benim odamın ışıklarını romantik renkte bir şeylere değiştir,"['benim', 'odamın', 'ışıklarını', 'romantik', 'renkte', 'bir', 'şeylere', 'değiştir']"
269,tr-TR,train,benim için sabah sekize bir alarm kur,"['benim', 'için', 'sabah', 'sekize', 'bir', 'alarm', 'kur']"
270,tr-TR,train,saat öğleden sonra dörde alarm kur,"['saat', 'öğleden', 'sonra', 'dörde', 'alarm', 'kur']"
271,tr-TR,train,sabah sekiz kırk beş için bana alarm kur,"['sabah', 'sekiz', 'kırk', 'beş', 'için', 'bana', 'alarm', 'kur']"
272,tr-TR,train,son haberler neler,"['son', 'haberler', 'neler']"
273,tr-TR,train,yarım elma haberleri ne,"['yarım', 'elma', 'haberleri', 'ne']"
274,tr-TR,train,banyo ışıkları kapansın,"['banyo', 'ışıkları', 'kapansın']"
275,tr-TR,train,şu anda dışarıda hava nasıl,"['şu', 'anda', 'dışarıda', 'hava', 'nasıl']"
276,tr-TR,train,şu an dışarısı ne kadar sıcak,"['şu', 'an', 'dışarısı', 'ne', 'kadar', 'sıcak']"
277,tr-TR,train,gelece salı ayın hangi gününe geliyor,"['gelece', 'salı', 'ayın', 'hangi', 'gününe', 'geliyor']"
278,tr-TR,train,dini sohbetler klasörünü çal,"['dini', 'sohbetler', 'klasörünü', 'çal']"
279,tr-TR,train,bugün yağmur yağacak mı,"['bugün', 'yağmur', 'yağacak', 'mı']"
280,tr-TR,train,bana yeni başlıkları oku,"['bana', 'yeni', 'başlıkları', 'oku']"
281,tr-TR,train,albümü tekrarla,"['albümü', 'tekrarla']"
282,tr-TR,train,mor ve ötesi çal,"['mor', 've', 'ötesi', 'çal']"
283,tr-TR,train,eski noel müziği çal,"['eski', 'noel', 'müziği', 'çal']"
284,tr-TR,train,kahve yap,"['kahve', 'yap']"
285,tr-TR,train,kahve yap olly,"['kahve', 'yap', 'olly']"
286,tr-TR,train,seçimlerde kim önde,"['seçimlerde', 'kim', 'önde']"
287,tr-TR,train,bugünün tarihi nedir,"['bugünün', 'tarihi', 'nedir']"
288,tr-TR,train,mutfaktaki ışıkları maviye çevir,"['mutfaktaki', 'ışıkları', 'maviye', 'çevir']"
289,tr-TR,train,oturma odasındaki ışıkları kırmızı yap,"['oturma', 'odasındaki', 'ışıkları', 'kırmızı', 'yap']"
290,tr-TR,train,lütfen daha yüksek sesle konuşabilir misin,"['lütfen', 'daha', 'yüksek', 'sesle', 'konuşabilir', 'misin']"
291,tr-TR,train,duyamıyorum biraz yüksek sesle konuşabilir misin,"['duyamıyorum', 'biraz', 'yüksek', 'sesle', 'konuşabilir', 'misin']"
292,tr-TR,train,lütfen yüksek sesle konuş,"['lütfen', 'yüksek', 'sesle', 'konuş']"
293,tr-TR,train,klasik müzik dinlemek istiyorum,"['klasik', 'müzik', 'dinlemek', 'istiyorum']"
294,tr-TR,train,caz dinlemek istiyorum,"['caz', 'dinlemek', 'istiyorum']"
295,tr-TR,train,hangi gün,"['hangi', 'gün']"
296,tr-TR,train,bana tarihi ve saati söyle,"['bana', 'tarihi', 've', 'saati', 'söyle']"
297,tr-TR,train,siri günün tarihi ne,"['siri', 'günün', 'tarihi', 'ne']"
298,tr-TR,train,yatak odamdaki ışık parlaklığını arttır,"['yatak', 'odamdaki', 'ışık', 'parlaklığını', 'arttır']"
299,tr-TR,train,ışığı kapat,"['ışığı', 'kapat']"
300,tr-TR,train,lambayı kapat,"['lambayı', 'kapat']"
301,tr-TR,train,ışıklar kapansın,"['ışıklar', 'kapansın']"
302,tr-TR,train,sia 'dan şarkılar çal,"['sia', ""'dan"", 'şarkılar', 'çal']"
303,tr-TR,train,kenan doğuludan şarkıları aç,"['kenan', 'doğuludan', 'şarkıları', 'aç']"
304,tr-TR,train,brexit ile ilgili haberleri bul,"['brexit', 'ile', 'ilgili', 'haberleri', 'bul']"
305,tr-TR,train,petrol ofisi hakkında haberleri aç,"['petrol', 'ofisi', 'hakkında', 'haberleri', 'aç']"
306,tr-TR,train,bana trump'ın konuşması hakkında haberleri bul,"['bana', ""trump'ın"", 'konuşması', 'hakkında', 'haberleri', 'bul']"
307,tr-TR,train,diğer saat dilimlerinde saat kaç,"['diğer', 'saat', 'dilimlerinde', 'saat', 'kaç']"
308,tr-TR,train,hatay hangi saat diliminde,"['hatay', 'hangi', 'saat', 'diliminde']"
309,tr-TR,train,şarkının ismi ne,"['şarkının', 'ismi', 'ne']"
310,tr-TR,train,şarkının süresi ne kadar,"['şarkının', 'süresi', 'ne', 'kadar']"
311,tr-TR,train,şu an hindistan da saat kaç,"['şu', 'an', 'hindistan', 'da', 'saat', 'kaç']"
312,tr-TR,train,şu an avustralya'da saat kaç,"['şu', 'an', ""avustralya'da"", 'saat', 'kaç']"
313,tr-TR,train,dışarısı kaç derece,"['dışarısı', 'kaç', 'derece']"
314,tr-TR,train,bildiğin saçma bir fıkra nedir,"['bildiğin', 'saçma', 'bir', 'fıkra', 'nedir']"
315,tr-TR,train,bildiğin saçma bir şaka,"['bildiğin', 'saçma', 'bir', 'şaka']"
316,tr-TR,train,ışık rengini mavi olarak değiştir,"['ışık', 'rengini', 'mavi', 'olarak', 'değiştir']"
317,tr-TR,train,rengin mavi olduğunu teyit et,"['rengin', 'mavi', 'olduğunu', 'teyit', 'et']"
318,tr-TR,train,ışık rengini kırmızıya değiştir,"['ışık', 'rengini', 'kırmızıya', 'değiştir']"
319,tr-TR,train,bilecik te saat kaç,"['bilecik', 'te', 'saat', 'kaç']"
320,tr-TR,train,aksarayda saat kaç,"['aksarayda', 'saat', 'kaç']"
321,tr-TR,train,sessizlik lütfen,"['sessizlik', 'lütfen']"
322,tr-TR,train,hoparlörleri kapa,"['hoparlörleri', 'kapa']"
323,tr-TR,train,sessiz lütfen,"['sessiz', 'lütfen']"
324,tr-TR,train,alarm saatini doğrula,"['alarm', 'saatini', 'doğrula']"
325,tr-TR,train,hangi alarmlarım var,"['hangi', 'alarmlarım', 'var']"
326,tr-TR,train,puanlarımıza göre,"['puanlarımıza', 'göre']"
327,tr-TR,train,ben evde yokken sesi kapatabilir misin,"['ben', 'evde', 'yokken', 'sesi', 'kapatabilir', 'misin']"
328,tr-TR,train,en çok çalınan şarkıları çal,"['en', 'çok', 'çalınan', 'şarkıları', 'çal']"
329,tr-TR,train,saat kaç,"['saat', 'kaç']"
330,tr-TR,train,şu an saat kaç,"['şu', 'an', 'saat', 'kaç']"
331,tr-TR,train,bana zamanı bildir,"['bana', 'zamanı', 'bildir']"
332,tr-TR,train,bu mümkün değil,"['bu', 'mümkün', 'değil']"
333,tr-TR,train,siparişi hazırlamak ne kadar sürer,"['siparişi', 'hazırlamak', 'ne', 'kadar', 'sürer']"
334,tr-TR,train,bana rastgele bir fıkra anlat,"['bana', 'rastgele', 'bir', 'fıkra', 'anlat']"
335,tr-TR,train,en sevdiğin espri ne,"['en', 'sevdiğin', 'espri', 'ne']"
336,tr-TR,train,kapat,['kapat']
337,tr-TR,train,uzaktan kumandalı sensörle,"['uzaktan', 'kumandalı', 'sensörle']"
338,tr-TR,train,en son dünya haberleri nelerdir,"['en', 'son', 'dünya', 'haberleri', 'nelerdir']"
339,tr-TR,train,birde hatırlatma alarmına ihtiyacım var,"['birde', 'hatırlatma', 'alarmına', 'ihtiyacım', 'var']"
340,tr-TR,train,sabah dokuz için alarmı aç,"['sabah', 'dokuz', 'için', 'alarmı', 'aç']"
341,tr-TR,train,albüm adını hadiseyle ara,"['albüm', 'adını', 'hadiseyle', 'ara']"
342,tr-TR,train,aşka yürek gerek,"['aşka', 'yürek', 'gerek']"
343,tr-TR,train,en komik fıkra hangisi,"['en', 'komik', 'fıkra', 'hangisi']"
344,tr-TR,train,bana edepsiz bir fıkra anlat,"['bana', 'edepsiz', 'bir', 'fıkra', 'anlat']"
345,tr-TR,train,çalma listesini çal,"['çalma', 'listesini', 'çal']"
346,tr-TR,train,hey olly çalma listesini çal,"['hey', 'olly', 'çalma', 'listesini', 'çal']"
347,tr-TR,train,lütfen kusura bakma şarkısının sesini yükselt,"['lütfen', 'kusura', 'bakma', 'şarkısının', 'sesini', 'yükselt']"
348,tr-TR,train,lütfen bulutsuzluk özlemi karışımını düşür,"['lütfen', 'bulutsuzluk', 'özlemi', 'karışımını', 'düşür']"
349,tr-TR,train,lütfen zehra 'dan o müziği yine tekrar et,"['lütfen', 'zehra', ""'dan"", 'o', 'müziği', 'yine', 'tekrar', 'et']"
350,tr-TR,train,hangi şarkı çalıyor,"['hangi', 'şarkı', 'çalıyor']"
351,tr-TR,train,bu şarkıyı kim söylüyor,"['bu', 'şarkıyı', 'kim', 'söylüyor']"
352,tr-TR,train,oturma odasındaki ışıkları kapat,"['oturma', 'odasındaki', 'ışıkları', 'kapat']"
353,tr-TR,train,lütfen oturma odası ışıklarını kapanmaya ayarla,"['lütfen', 'oturma', 'odası', 'ışıklarını', 'kapanmaya', 'ayarla']"
354,tr-TR,train,biraz fon müziği alabilir miyim,"['biraz', 'fon', 'müziği', 'alabilir', 'miyim']"
355,tr-TR,train,kaç alarm listelenmiş,"['kaç', 'alarm', 'listelenmiş']"
356,tr-TR,train,yarın için kurulu herhangi bir alarmım var mı,"['yarın', 'için', 'kurulu', 'herhangi', 'bir', 'alarmım', 'var', 'mı']"
357,tr-TR,train,yarın için alarm durumu nedir,"['yarın', 'için', 'alarm', 'durumu', 'nedir']"
358,tr-TR,train,sabah sekiz alarmımı iptal et,"['sabah', 'sekiz', 'alarmımı', 'iptal', 'et']"
359,tr-TR,train,ışık rengini değiştir,"['ışık', 'rengini', 'değiştir']"
360,tr-TR,train,ışıkların rengini değiştir,"['ışıkların', 'rengini', 'değiştir']"
361,tr-TR,train,sıcaklık kaç derece,"['sıcaklık', 'kaç', 'derece']"
362,tr-TR,train,ne kadar sıcak,"['ne', 'kadar', 'sıcak']"
363,tr-TR,train,ne kadar soğuk,"['ne', 'kadar', 'soğuk']"
364,tr-TR,train,ayın yirmi üçünde kaç doğum günü var,"['ayın', 'yirmi', 'üçünde', 'kaç', 'doğum', 'günü', 'var']"
365,tr-TR,train,ikinci cumartesi ayın on ikinci günü mü,"['ikinci', 'cumartesi', 'ayın', 'on', 'ikinci', 'günü', 'mü']"
366,tr-TR,train,yirmi ikisi kurban bayramı mı,"['yirmi', 'ikisi', 'kurban', 'bayramı', 'mı']"
367,tr-TR,train,günün tarihi ne,"['günün', 'tarihi', 'ne']"
368,tr-TR,train,sesi arttır,"['sesi', 'arttır']"
369,tr-TR,train,aynı şarkıyı on dakika boyunca tekrarla,"['aynı', 'şarkıyı', 'on', 'dakika', 'boyunca', 'tekrarla']"
370,tr-TR,train,sadece belirli şarkıcı şarkılar ını çal,"['sadece', 'belirli', 'şarkıcı', 'şarkılar', 'ını', 'çal']"
371,tr-TR,train,birden ona liste oynat,"['birden', 'ona', 'liste', 'oynat']"
372,tr-TR,train,lütfen sıradaki ilk sanatçıyı oynat,"['lütfen', 'sıradaki', 'ilk', 'sanatçıyı', 'oynat']"
373,tr-TR,train,balkondaki ışığı kapat,"['balkondaki', 'ışığı', 'kapat']"
374,tr-TR,train,lütfen ışığı kapat,"['lütfen', 'ışığı', 'kapat']"
375,tr-TR,train,lambayı kapat,"['lambayı', 'kapat']"
376,tr-TR,train,yarın öğleden sonra beş buçukta güneş batacak mı,"['yarın', 'öğleden', 'sonra', 'beş', 'buçukta', 'güneş', 'batacak', 'mı']"
377,tr-TR,train,bu hafta yağmur ihtimali var mı,"['bu', 'hafta', 'yağmur', 'ihtimali', 'var', 'mı']"
378,tr-TR,train,son haberler nasıl,"['son', 'haberler', 'nasıl']"
379,tr-TR,train,trend ne var,"['trend', 'ne', 'var']"
380,tr-TR,train,doğu saat diliminde saat kaç,"['doğu', 'saat', 'diliminde', 'saat', 'kaç']"
381,tr-TR,train,şimdi ne kadar sıcak,"['şimdi', 'ne', 'kadar', 'sıcak']"
382,tr-TR,train,lütfen müzik aç benim en sevdiğim şarkıları dinlemek istiyorum,"['lütfen', 'müzik', 'aç', 'benim', 'en', 'sevdiğim', 'şarkıları', 'dinlemek', 'istiyorum']"
383,tr-TR,train,şu anda radyolarda dinlenen elli hit şarkıyı dinleyebilir miyi,"['şu', 'anda', 'radyolarda', 'dinlenen', 'elli', 'hit', 'şarkıyı', 'dinleyebilir', 'miyi']"
384,tr-TR,train,lütfen şimdi akşam yemeği için klasik müzik çal,"['lütfen', 'şimdi', 'akşam', 'yemeği', 'için', 'klasik', 'müzik', 'çal']"
385,tr-TR,train,tarkan ın hit şarkısını çalabilir misin,"['tarkan', 'ın', 'hit', 'şarkısını', 'çalabilir', 'misin']"
386,tr-TR,train,grup abdal 'dan benim favori şarkımı dinlemek istiyorum,"['grup', 'abdal', ""'dan"", 'benim', 'favori', 'şarkımı', 'dinlemek', 'istiyorum']"
387,tr-TR,train,sesi aç,"['sesi', 'aç']"
388,tr-TR,train,sesi kıs,"['sesi', 'kıs']"
389,tr-TR,train,sesi artır lütfen,"['sesi', 'artır', 'lütfen']"
390,tr-TR,train,başlamak için alarmı ayarla,"['başlamak', 'için', 'alarmı', 'ayarla']"
391,tr-TR,train,alarmı geceyarısı başlayacak şekilde değiştir,"['alarmı', 'geceyarısı', 'başlayacak', 'şekilde', 'değiştir']"
392,tr-TR,train,bundan sonraki hafta hava nasıl olacak,"['bundan', 'sonraki', 'hafta', 'hava', 'nasıl', 'olacak']"
393,tr-TR,train,salı günü hava nasıl olacak,"['salı', 'günü', 'hava', 'nasıl', 'olacak']"
394,tr-TR,train,hafta sonu için hava durumu tahmini nedir,"['hafta', 'sonu', 'için', 'hava', 'durumu', 'tahmini', 'nedir']"
395,tr-TR,train,yirmi dakikalığına sessize al,"['yirmi', 'dakikalığına', 'sessize', 'al']"
396,tr-TR,train,sonra konuşmayı geri getir,"['sonra', 'konuşmayı', 'geri', 'getir']"
397,tr-TR,train,lütfen ertesi sabah yedi için alarmı kur,"['lütfen', 'ertesi', 'sabah', 'yedi', 'için', 'alarmı', 'kur']"
398,tr-TR,train,yedi no lu çalma listesini çal,"['yedi', 'no', 'lu', 'çalma', 'listesini', 'çal']"
399,tr-TR,train,benim çalma listemden şarkılar çal,"['benim', 'çalma', 'listemden', 'şarkılar', 'çal']"
400,tr-TR,train,ayın son günü hangisi,"['ayın', 'son', 'günü', 'hangisi']"
401,tr-TR,train,merkezi saat kaç,"['merkezi', 'saat', 'kaç']"
402,tr-TR,train,şu anki dağ saati kaç,"['şu', 'anki', 'dağ', 'saati', 'kaç']"
403,tr-TR,train,tayyip erdoğan ile ilgili son tartışma nedir,"['tayyip', 'erdoğan', 'ile', 'ilgili', 'son', 'tartışma', 'nedir']"
404,tr-TR,train,joe biden ile ilgili son tartışma nedir,"['joe', 'biden', 'ile', 'ilgili', 'son', 'tartışma', 'nedir']"
405,tr-TR,train,mor ve ötesi nin son albümünden en son hit şarkıyı çal lütfen,"['mor', 've', 'ötesi', 'nin', 'son', 'albümünden', 'en', 'son', 'hit', 'şarkıyı', 'çal', 'lütfen']"
406,tr-TR,train,dakota boru hattı ile ilgili haber olursa bana bildir,"['dakota', 'boru', 'hattı', 'ile', 'ilgili', 'haber', 'olursa', 'bana', 'bildir']"
407,tr-TR,train,dakota boru hattı hakkında haber olursa beni haberdar et,"['dakota', 'boru', 'hattı', 'hakkında', 'haber', 'olursa', 'beni', 'haberdar', 'et']"
408,tr-TR,train,elektrik süpürgesini çalıştır,"['elektrik', 'süpürgesini', 'çalıştır']"
409,tr-TR,train,arabalarla ilgili komik bir fıkra ne,"['arabalarla', 'ilgili', 'komik', 'bir', 'fıkra', 'ne']"
410,tr-TR,train,bir adam ile ilgili bir fıkra anlat,"['bir', 'adam', 'ile', 'ilgili', 'bir', 'fıkra', 'anlat']"
411,tr-TR,train,bu gece bu şarkıyı oynatmamı hatırlat,"['bu', 'gece', 'bu', 'şarkıyı', 'oynatmamı', 'hatırlat']"
412,tr-TR,train,benim favori listemden bir parça çal lütfen,"['benim', 'favori', 'listemden', 'bir', 'parça', 'çal', 'lütfen']"
413,tr-TR,train,bir şarkı çal,"['bir', 'şarkı', 'çal']"
414,tr-TR,train,bana adele den bir şarkı çal,"['bana', 'adele', 'den', 'bir', 'şarkı', 'çal']"
415,tr-TR,train,elektrik süpürgesini açmana ihtiyacım var,"['elektrik', 'süpürgesini', 'açmana', 'ihtiyacım', 'var']"
416,tr-TR,train,bu hafta en yüksek sıcaklık kaç derece olacak,"['bu', 'hafta', 'en', 'yüksek', 'sıcaklık', 'kaç', 'derece', 'olacak']"
417,tr-TR,train,ışığı bir parça yükselt,"['ışığı', 'bir', 'parça', 'yükselt']"
418,tr-TR,train,ışığı biraz artır,"['ışığı', 'biraz', 'artır']"
419,tr-TR,train,ışıkları daha görünür yap,"['ışıkları', 'daha', 'görünür', 'yap']"
420,tr-TR,train,hangi alarmları kurduğumu bana söyleyebilir misin,"['hangi', 'alarmları', 'kurduğumu', 'bana', 'söyleyebilir', 'misin']"
421,tr-TR,train,bugün için hiç kurulu alarmım var mı,"['bugün', 'için', 'hiç', 'kurulu', 'alarmım', 'var', 'mı']"
422,tr-TR,train,alarm kurmam lazım kaç tane kurdum,"['alarm', 'kurmam', 'lazım', 'kaç', 'tane', 'kurdum']"
423,tr-TR,train,ışıkları kontrol et oda ışıklarını kapat,"['ışıkları', 'kontrol', 'et', 'oda', 'ışıklarını', 'kapat']"
424,tr-TR,train,biraz ilahi müzik koyabilirsin,"['biraz', 'ilahi', 'müzik', 'koyabilirsin']"
425,tr-TR,train,bir kaç ilahi müziği dinlemek istiyorum,"['bir', 'kaç', 'ilahi', 'müziği', 'dinlemek', 'istiyorum']"
426,tr-TR,train,kaliforniya'da şu an hava nasıl,"[""kaliforniya'da"", 'şu', 'an', 'hava', 'nasıl']"
427,tr-TR,train,ankarada mevcut hava durumu ne,"['ankarada', 'mevcut', 'hava', 'durumu', 'ne']"
428,tr-TR,train,şu an new york'ta saat,"['şu', 'an', 'new', ""york'ta"", 'saat']"
429,tr-TR,train,kuzey kıbrıs ta akşam altı burada kaç,"['kuzey', 'kıbrıs', 'ta', 'akşam', 'altı', 'burada', 'kaç']"
430,tr-TR,train,izmir ve eskişehir arasında kaç saat fark olduğunu söyleyebilir misin,"['izmir', 've', 'eskişehir', 'arasında', 'kaç', 'saat', 'fark', 'olduğunu', 'söyleyebilir', 'misin']"
431,tr-TR,train,ışıkları kapat,"['ışıkları', 'kapat']"
432,tr-TR,train,ışıkları kapat,"['ışıkları', 'kapat']"
433,tr-TR,train,parlaklığı azalt,"['parlaklığı', 'azalt']"
434,tr-TR,train,benim için iki hamburger sipariş et,"['benim', 'için', 'iki', 'hamburger', 'sipariş', 'et']"
435,tr-TR,train,bir pizza sipariş et,"['bir', 'pizza', 'sipariş', 'et']"
436,tr-TR,train,bana günün tarihini söyleyebilir misin,"['bana', 'günün', 'tarihini', 'söyleyebilir', 'misin']"
437,tr-TR,train,bana saatin kaç olduğunu söyleyebilir misin,"['bana', 'saatin', 'kaç', 'olduğunu', 'söyleyebilir', 'misin']"
438,tr-TR,train,şu an saat kaç,"['şu', 'an', 'saat', 'kaç']"
439,tr-TR,train,şimdiki saati göster,"['şimdiki', 'saati', 'göster']"
440,tr-TR,train,lütfen şarj olduğunda telefonumun prizini kapat,"['lütfen', 'şarj', 'olduğunda', 'telefonumun', 'prizini', 'kapat']"
441,tr-TR,train,cep telefonu şarj olmadan prizi kapatmanı istiyorum,"['cep', 'telefonu', 'şarj', 'olmadan', 'prizi', 'kapatmanı', 'istiyorum']"
442,tr-TR,train,beni hisse senedi fiyatlarından haberdar et,"['beni', 'hisse', 'senedi', 'fiyatlarından', 'haberdar', 'et']"
443,tr-TR,train,son şarkımı çalabilir misin,"['son', 'şarkımı', 'çalabilir', 'misin']"
444,tr-TR,train,michael jackson dan bir şarkı çal,"['michael', 'jackson', 'dan', 'bir', 'şarkı', 'çal']"
445,tr-TR,train,dün akşam saat altıdan bir şarkı çal,"['dün', 'akşam', 'saat', 'altıdan', 'bir', 'şarkı', 'çal']"
446,tr-TR,train,bana hatay daki saati ver,"['bana', 'hatay', 'daki', 'saati', 'ver']"
447,tr-TR,train,bana şimdi ankara daki saati söyle,"['bana', 'şimdi', 'ankara', 'daki', 'saati', 'söyle']"
448,tr-TR,train,çok gürültülü sesi azalt,"['çok', 'gürültülü', 'sesi', 'azalt']"
449,tr-TR,train,az önce biten o şarkının adı neydi,"['az', 'önce', 'biten', 'o', 'şarkının', 'adı', 'neydi']"
450,tr-TR,train,yemek siparişi vermek ve teslim edilmiş olduğunu görmek istiyorum,"['yemek', 'siparişi', 'vermek', 've', 'teslim', 'edilmiş', 'olduğunu', 'görmek', 'istiyorum']"
451,tr-TR,train,güncel siparişimin teslimat durumunu kontrol et,"['güncel', 'siparişimin', 'teslimat', 'durumunu', 'kontrol', 'et']"
452,tr-TR,train,restoranı ara ve teslimatın yolda mı olduğunu sor,"['restoranı', 'ara', 've', 'teslimatın', 'yolda', 'mı', 'olduğunu', 'sor']"
453,tr-TR,train,lütfen odayı daha fazla aydınlat,"['lütfen', 'odayı', 'daha', 'fazla', 'aydınlat']"
454,tr-TR,train,kongre de neler oluyor,"['kongre', 'de', 'neler', 'oluyor']"
455,tr-TR,train,hava raporu ne,"['hava', 'raporu', 'ne']"
456,tr-TR,train,hava durumu bilgisi ne,"['hava', 'durumu', 'bilgisi', 'ne']"
457,tr-TR,train,hava durumuna bak,"['hava', 'durumuna', 'bak']"
458,tr-TR,train,ışıkları daha az aydınlık istiyorum,"['ışıkları', 'daha', 'az', 'aydınlık', 'istiyorum']"
459,tr-TR,train,lütfen ışıklar daha az aydınlık olsun,"['lütfen', 'ışıklar', 'daha', 'az', 'aydınlık', 'olsun']"
460,tr-TR,train,bana komik bir şey söyle,"['bana', 'komik', 'bir', 'şey', 'söyle']"
461,tr-TR,train,radio head dinlemek istiyorum lütfen,"['radio', 'head', 'dinlemek', 'istiyorum', 'lütfen']"
462,tr-TR,train,seçim anketi ile ilgili güncellemeleri getir,"['seçim', 'anketi', 'ile', 'ilgili', 'güncellemeleri', 'getir']"
463,tr-TR,train,bana sözcü'nün son dakika haberlerini gösterir misin,"['bana', ""sözcü'nün"", 'son', 'dakika', 'haberlerini', 'gösterir', 'misin']"
