,locale,partition,utt,tokens
276,ru-RU,train,там на улице сейчас тепло,"['там', 'на', 'улице', 'сейчас', 'тепло']"
277,ru-RU,train,какой день месяца следующий вторник,"['какой', 'день', 'месяца', 'следующий', 'вторник']"
278,ru-RU,train,поставь земфиру хочешь,"['поставь', 'земфиру', 'хочешь']"
279,ru-RU,train,пойдет сегодня дождь,"['пойдет', 'сегодня', 'дождь']"
280,ru-RU,train,прочитай мне заголовки новостей,"['прочитай', 'мне', 'заголовки', 'новостей']"
281,ru-RU,train,повторить альбом,"['повторить', 'альбом']"
282,ru-RU,train,включи король и шут,"['включи', 'король', 'и', 'шут']"
283,ru-RU,train,включи старомодную рождественскую музыку,"['включи', 'старомодную', 'рождественскую', 'музыку']"
284,ru-RU,train,сделай кофе,"['сделай', 'кофе']"
285,ru-RU,train,сделай мне кофе olly,"['сделай', 'мне', 'кофе', 'olly']"
286,ru-RU,train,который в данный момент лидирует на выборах в общественную палату,"['который', 'в', 'данный', 'момент', 'лидирует', 'на', 'выборах', 'в', 'общественную', 'палату']"
287,ru-RU,train,сегодняшняя дата,"['сегодняшняя', 'дата']"
288,ru-RU,train,поменяй свет на кухне на синий,"['поменяй', 'свет', 'на', 'кухне', 'на', 'синий']"
289,ru-RU,train,сделай красный свет в гостиной,"['сделай', 'красный', 'свет', 'в', 'гостиной']"
290,ru-RU,train,можешь говорить немного громче,"['можешь', 'говорить', 'немного', 'громче']"
291,ru-RU,train,я не способен услышать тебя не мог бы ты говорить немного громче,"['я', 'не', 'способен', 'услышать', 'тебя', 'не', 'мог', 'бы', 'ты', 'говорить', 'немного', 'громче']"
292,ru-RU,train,пожалуйста говори громче,"['пожалуйста', 'говори', 'громче']"
293,ru-RU,train,я хочу послушать классическую музыку,"['я', 'хочу', 'послушать', 'классическую', 'музыку']"
294,ru-RU,train,я хочу послушать джаз,"['я', 'хочу', 'послушать', 'джаз']"
295,ru-RU,train,какой сейчас день,"['какой', 'сейчас', 'день']"
296,ru-RU,train,скажи мне дату и время,"['скажи', 'мне', 'дату', 'и', 'время']"
297,ru-RU,train,siri какое сегодня число,"['siri', 'какое', 'сегодня', 'число']"
298,ru-RU,train,сделай ярче свет в моей спальне,"['сделай', 'ярче', 'свет', 'в', 'моей', 'спальне']"
299,ru-RU,train,выключить свет,"['выключить', 'свет']"
300,ru-RU,train,выключи лампу,"['выключи', 'лампу']"
301,ru-RU,train,выключи свет,"['выключи', 'свет']"
302,ru-RU,train,играй песни светланы лободы,"['играй', 'песни', 'светланы', 'лободы']"
303,ru-RU,train,включи песни ольги бузовой,"['включи', 'песни', 'ольги', 'бузовой']"
304,ru-RU,train,найди новости о брекзите,"['найди', 'новости', 'о', 'брекзите']"
305,ru-RU,train,открой новости башнефти,"['открой', 'новости', 'башнефти']"
306,ru-RU,train,найди мне новости о речи трампа,"['найди', 'мне', 'новости', 'о', 'речи', 'трампа']"
307,ru-RU,train,сколько сейчас времени в других временных зонах,"['сколько', 'сейчас', 'времени', 'в', 'других', 'временных', 'зонах']"
308,ru-RU,train,какой часовой пояс на камчатке,"['какой', 'часовой', 'пояс', 'на', 'камчатке']"
309,ru-RU,train,как название песни,"['как', 'название', 'песни']"
310,ru-RU,train,какая длина этой песни,"['какая', 'длина', 'этой', 'песни']"
311,ru-RU,train,сколько времени в россии прямо сейчас,"['сколько', 'времени', 'в', 'россии', 'прямо', 'сейчас']"
312,ru-RU,train,сколько сейчас времени в крыму,"['сколько', 'сейчас', 'времени', 'в', 'крыму']"
313,ru-RU,train,какая температура снаружи,"['какая', 'температура', 'снаружи']"
314,ru-RU,train,какую глупую шутку ты знаешь,"['какую', 'глупую', 'шутку', 'ты', 'знаешь']"
315,ru-RU,train,какую глупую шутку ты знаешь,"['какую', 'глупую', 'шутку', 'ты', 'знаешь']"
316,ru-RU,train,поменяй цвет света на синий,"['поменяй', 'цвет', 'света', 'на', 'синий']"
317,ru-RU,train,подтверди что это голубой цвет,"['подтверди', 'что', 'это', 'голубой', 'цвет']"
318,ru-RU,train,измени цвет света на красный,"['измени', 'цвет', 'света', 'на', 'красный']"
