,locale,partition,utt,tokens
255,sl-SL,train,preklopi vtič pametne vtičnice,"['preklopi', 'vtič', 'pametne', 'vtičnice']"
256,sl-SL,train,če je opoldne v londonu koliko je ura v normandiji,"['če', 'je', 'opoldne', 'v', 'londonu', 'koliko', 'je', 'ura', 'v', 'normandiji']"
257,sl-SL,train,kakšna je časovna razlika med vzhodnim in pacifiškim časom,"['kakšna', 'je', 'časovna', 'razlika', 'med', 'vzhodnim', 'in', 'pacifiškim', 'časom']"
258,sl-SL,train,predvajaj why do you sing od kirk franklin,"['predvajaj', 'why', 'do', 'you', 'sing', 'od', 'kirk', 'franklin']"
259,sl-SL,train,ali bo toplo jutri,"['ali', 'bo', 'toplo', 'jutri']"
260,sl-SL,train,predvajaj glasbo,"['predvajaj', 'glasbo']"
261,sl-SL,train,ali lahko spremeniš barve luči v hiši,"['ali', 'lahko', 'spremeniš', 'barve', 'luči', 'v', 'hiši']"
262,sl-SL,train,ali lahko zamenjaš barve luči v hiši,"['ali', 'lahko', 'zamenjaš', 'barve', 'luči', 'v', 'hiši']"
263,sl-SL,train,ali lahko spremeniš barve luči v hiši v bolj temne,"['ali', 'lahko', 'spremeniš', 'barve', 'luči', 'v', 'hiši', 'v', 'bolj', 'temne']"
264,sl-SL,train,katere alarme imam nastavljene,"['katere', 'alarme', 'imam', 'nastavljene']"
265,sl-SL,train,preberi mi moje alarme,"['preberi', 'mi', 'moje', 'alarme']"
266,sl-SL,train,za kdaj imam nastavljene alarme,"['za', 'kdaj', 'imam', 'nastavljene', 'alarme']"
267,sl-SL,train,spremeni moje sobne luči v modro,"['spremeni', 'moje', 'sobne', 'luči', 'v', 'modro']"
268,sl-SL,train,spremeni barvo luči v moji sobi na kakšno bolj romantično barvo,"['spremeni', 'barvo', 'luči', 'v', 'moji', 'sobi', 'na', 'kakšno', 'bolj', 'romantično', 'barvo']"
269,sl-SL,train,nastavi alarm zame ob osmih dopoldne,"['nastavi', 'alarm', 'zame', 'ob', 'osmih', 'dopoldne']"
270,sl-SL,train,nastavi alarm za štiri popoldne,"['nastavi', 'alarm', 'za', 'štiri', 'popoldne']"
271,sl-SL,train,nastavi budilko za ob osem petinštirideset dopoldne,"['nastavi', 'budilko', 'za', 'ob', 'osem', 'petinštirideset', 'dopoldne']"
272,sl-SL,train,katere so zadnje novice,"['katere', 'so', 'zadnje', 'novice']"
273,sl-SL,train,kakšne so novice o najbolj zaželjenih moških,"['kakšne', 'so', 'novice', 'o', 'najbolj', 'zaželjenih', 'moških']"
274,sl-SL,train,ugasni luči v kopalnici,"['ugasni', 'luči', 'v', 'kopalnici']"
275,sl-SL,train,kakšno je trenutno vreme zunaj,"['kakšno', 'je', 'trenutno', 'vreme', 'zunaj']"
276,sl-SL,train,kako toplo je trenutno zunaj,"['kako', 'toplo', 'je', 'trenutno', 'zunaj']"
277,sl-SL,train,katri dan v mesecu je naslednji torek,"['katri', 'dan', 'v', 'mesecu', 'je', 'naslednji', 'torek']"
278,sl-SL,train,predvajaj mapo z glasbo pankrtov,"['predvajaj', 'mapo', 'z', 'glasbo', 'pankrtov']"
279,sl-SL,train,ali bo danes deževalo,"['ali', 'bo', 'danes', 'deževalo']"
280,sl-SL,train,preberi mi nove naslove,"['preberi', 'mi', 'nove', 'naslove']"
281,sl-SL,train,ponovi album,"['ponovi', 'album']"
282,sl-SL,train,predvajaj metaliko,"['predvajaj', 'metaliko']"
283,sl-SL,train,predvajaj staromodno božično glasbo,"['predvajaj', 'staromodno', 'božično', 'glasbo']"
284,sl-SL,train,pripravi kavo,"['pripravi', 'kavo']"
285,sl-SL,train,olly pripravi kavo,"['olly', 'pripravi', 'kavo']"
286,sl-SL,train,kdo trenutno vodi na parlamentarnih volitvah,"['kdo', 'trenutno', 'vodi', 'na', 'parlamentarnih', 'volitvah']"
287,sl-SL,train,kateri je današnji datum,"['kateri', 'je', 'današnji', 'datum']"
288,sl-SL,train,v kuhinji spremeni luči na modro,"['v', 'kuhinji', 'spremeni', 'luči', 'na', 'modro']"
289,sl-SL,train,v dnevni sobi ponastavi luči na rdečo,"['v', 'dnevni', 'sobi', 'ponastavi', 'luči', 'na', 'rdečo']"
290,sl-SL,train,lahko govoriš glasneje,"['lahko', 'govoriš', 'glasneje']"
291,sl-SL,train,ne slišim te lahko govoriš bolj naglas,"['ne', 'slišim', 'te', 'lahko', 'govoriš', 'bolj', 'naglas']"
292,sl-SL,train,prosim govori na glas,"['prosim', 'govori', 'na', 'glas']"
293,sl-SL,train,želim poslušati klasično glasbo,"['želim', 'poslušati', 'klasično', 'glasbo']"
294,sl-SL,train,želim slišati džez,"['želim', 'slišati', 'džez']"
295,sl-SL,train,kateri dan je,"['kateri', 'dan', 'je']"
296,sl-SL,train,povej mi datum in uro,"['povej', 'mi', 'datum', 'in', 'uro']"
297,sl-SL,train,siri kakšen datum je,"['siri', 'kakšen', 'datum', 'je']"
298,sl-SL,train,pojačaj svetlost luči v moji spalnici,"['pojačaj', 'svetlost', 'luči', 'v', 'moji', 'spalnici']"
299,sl-SL,train,ugasni luč,"['ugasni', 'luč']"
300,sl-SL,train,ugasni svetilko,"['ugasni', 'svetilko']"
301,sl-SL,train,ugasni luči,"['ugasni', 'luči']"
302,sl-SL,train,predvajaj pesmi od sia,"['predvajaj', 'pesmi', 'od', 'sia']"
303,sl-SL,train,odpri pesmi princa,"['odpri', 'pesmi', 'princa']"
304,sl-SL,train,najdi novice o brexitu,"['najdi', 'novice', 'o', 'brexitu']"
305,sl-SL,train,odpri novice o petrolu,"['odpri', 'novice', 'o', 'petrolu']"
306,sl-SL,train,poišči mi novice o pahorjevem govoru,"['poišči', 'mi', 'novice', 'o', 'pahorjevem', 'govoru']"
307,sl-SL,train,koliko je ura v drugih časovnih pasovih,"['koliko', 'je', 'ura', 'v', 'drugih', 'časovnih', 'pasovih']"
308,sl-SL,train,v katerem časovnem pasu je slovenija,"['v', 'katerem', 'časovnem', 'pasu', 'je', 'slovenija']"
309,sl-SL,train,kako je naslov pesmi,"['kako', 'je', 'naslov', 'pesmi']"
310,sl-SL,train,kako je dolga pesem,"['kako', 'je', 'dolga', 'pesem']"
311,sl-SL,train,koliko je ura trenutno v indiji,"['koliko', 'je', 'ura', 'trenutno', 'v', 'indiji']"
312,sl-SL,train,koliko je trenutno ura v avstraliji,"['koliko', 'je', 'trenutno', 'ura', 'v', 'avstraliji']"
313,sl-SL,train,kakšna je zunaj temperatura,"['kakšna', 'je', 'zunaj', 'temperatura']"
314,sl-SL,train,ali veš kakšen neumen vic,"['ali', 'veš', 'kakšen', 'neumen', 'vic']"
315,sl-SL,train,katero neumno šalo poznaš,"['katero', 'neumno', 'šalo', 'poznaš']"
316,sl-SL,train,spremeni barvo luči v modro,"['spremeni', 'barvo', 'luči', 'v', 'modro']"
317,sl-SL,train,potrdi ali je barva modra,"['potrdi', 'ali', 'je', 'barva', 'modra']"
318,sl-SL,train,spremeni barvo luči v rdečo,"['spremeni', 'barvo', 'luči', 'v', 'rdečo']"
319,sl-SL,train,koliko je ura v novem mestu,"['koliko', 'je', 'ura', 'v', 'novem', 'mestu']"
320,sl-SL,train,koliko je ura v ljubljani,"['koliko', 'je', 'ura', 'v', 'ljubljani']"
321,sl-SL,train,tišina prosim,"['tišina', 'prosim']"
322,sl-SL,train,ugasni zvočnike,"['ugasni', 'zvočnike']"
323,sl-SL,train,tišino prosim,"['tišino', 'prosim']"
324,sl-SL,train,potrdi čas alarma,"['potrdi', 'čas', 'alarma']"
325,sl-SL,train,katere alarme imam,"['katere', 'alarme', 'imam']"
326,sl-SL,train,po naših ocenah,"['po', 'naših', 'ocenah']"
327,sl-SL,train,lahko utišaš ko nisem doma,"['lahko', 'utišaš', 'ko', 'nisem', 'doma']"
328,sl-SL,train,igraj moje najbolj predvajane komade,"['igraj', 'moje', 'najbolj', 'predvajane', 'komade']"
329,sl-SL,train,koliko je ura,"['koliko', 'je', 'ura']"
330,sl-SL,train,koliko je ura zdaj,"['koliko', 'je', 'ura', 'zdaj']"
331,sl-SL,train,povej mi koliko je ura,"['povej', 'mi', 'koliko', 'je', 'ura']"
332,sl-SL,train,ni možno,"['ni', 'možno']"
333,sl-SL,train,koliko časa je potrebno za pripravo naročila,"['koliko', 'časa', 'je', 'potrebno', 'za', 'pripravo', 'naročila']"
334,sl-SL,train,povej mi poljuben vic,"['povej', 'mi', 'poljuben', 'vic']"
335,sl-SL,train,kaj je tvoja najljubša šala,"['kaj', 'je', 'tvoja', 'najljubša', 'šala']"
336,sl-SL,train,izklopi,['izklopi']
337,sl-SL,train,z oddaljenim senzorjem,"['z', 'oddaljenim', 'senzorjem']"
338,sl-SL,train,katere so najnovejše novice po svetu,"['katere', 'so', 'najnovejše', 'novice', 'po', 'svetu']"
339,sl-SL,train,rabim opomnik ob enih,"['rabim', 'opomnik', 'ob', 'enih']"
340,sl-SL,train,vklopi alarm ob devetih dopoldne,"['vklopi', 'alarm', 'ob', 'devetih', 'dopoldne']"
341,sl-SL,train,poišči ime albuma z nino pušlar,"['poišči', 'ime', 'albuma', 'z', 'nino', 'pušlar']"
342,sl-SL,train,je umirjena,"['je', 'umirjena']"
343,sl-SL,train,kaj je najbolj smešen vic,"['kaj', 'je', 'najbolj', 'smešen', 'vic']"
344,sl-SL,train,povej mi umazan vic,"['povej', 'mi', 'umazan', 'vic']"
345,sl-SL,train,predvajaj predvajalni seznam,"['predvajaj', 'predvajalni', 'seznam']"
346,sl-SL,train,hey olly predvajaj seznam predvajanja,"['hey', 'olly', 'predvajaj', 'seznam', 'predvajanja']"
347,sl-SL,train,prosim povečaj glasnost pesmi izven okvirja,"['prosim', 'povečaj', 'glasnost', 'pesmi', 'izven', 'okvirja']"
348,sl-SL,train,zmanjšaj mešanja v jamajka,"['zmanjšaj', 'mešanja', 'v', 'jamajka']"
349,sl-SL,train,prosim še enkrat ponovi tisto glasbo od nipkeja,"['prosim', 'še', 'enkrat', 'ponovi', 'tisto', 'glasbo', 'od', 'nipkeja']"
350,sl-SL,train,katera pesem igra,"['katera', 'pesem', 'igra']"
351,sl-SL,train,kdo poje ta komad,"['kdo', 'poje', 'ta', 'komad']"
352,sl-SL,train,ugasni luči v dnevni sobi,"['ugasni', 'luči', 'v', 'dnevni', 'sobi']"
353,sl-SL,train,prosim izklopi luči v dnevni sobi,"['prosim', 'izklopi', 'luči', 'v', 'dnevni', 'sobi']"
354,sl-SL,train,ali lahko dobim nekaj glasbe v ozadju,"['ali', 'lahko', 'dobim', 'nekaj', 'glasbe', 'v', 'ozadju']"
355,sl-SL,train,koliko alarmov je na seznamu,"['koliko', 'alarmov', 'je', 'na', 'seznamu']"
356,sl-SL,train,ali imam za jutri nastavljene kakšne alarme,"['ali', 'imam', 'za', 'jutri', 'nastavljene', 'kakšne', 'alarme']"
357,sl-SL,train,kakšno je stanje alarmov za jutri,"['kakšno', 'je', 'stanje', 'alarmov', 'za', 'jutri']"
358,sl-SL,train,prekliči moj alarm ob osmih zjutraj,"['prekliči', 'moj', 'alarm', 'ob', 'osmih', 'zjutraj']"
359,sl-SL,train,sprememba barve svetlobe,"['sprememba', 'barve', 'svetlobe']"
360,sl-SL,train,spremeni barvo luči,"['spremeni', 'barvo', 'luči']"
361,sl-SL,train,kakšna je temperatura,"['kakšna', 'je', 'temperatura']"
362,sl-SL,train,kako toplo je,"['kako', 'toplo', 'je']"
363,sl-SL,train,kako mrzlo je,"['kako', 'mrzlo', 'je']"
364,sl-SL,train,koliko rojstnih dnevov je na triindvajsetega,"['koliko', 'rojstnih', 'dnevov', 'je', 'na', 'triindvajsetega']"
365,sl-SL,train,je druga sobota na dvanajstega,"['je', 'druga', 'sobota', 'na', 'dvanajstega']"
366,sl-SL,train,ali je božič na dvaindvajsetega,"['ali', 'je', 'božič', 'na', 'dvaindvajsetega']"
367,sl-SL,train,kateri datum je,"['kateri', 'datum', 'je']"
368,sl-SL,train,povišaj glasnost,"['povišaj', 'glasnost']"
369,sl-SL,train,desetkrat ponovi to pesem,"['desetkrat', 'ponovi', 'to', 'pesem']"
370,sl-SL,train,igraj siddharta nord pesmi,"['igraj', 'siddharta', 'nord', 'pesmi']"
371,sl-SL,train,predvajaj seznam zimzelenih melodij,"['predvajaj', 'seznam', 'zimzelenih', 'melodij']"
372,sl-SL,train,prosim predvajaj nipke ta bit ogledalo,"['prosim', 'predvajaj', 'nipke', 'ta', 'bit', 'ogledalo']"
373,sl-SL,train,na terasi ugasni eno luč,"['na', 'terasi', 'ugasni', 'eno', 'luč']"
374,sl-SL,train,prosim ugasni luč,"['prosim', 'ugasni', 'luč']"
375,sl-SL,train,ugasni svetilko,"['ugasni', 'svetilko']"
376,sl-SL,train,ali bo sončni zahod jutri ob pol šestih popoldne,"['ali', 'bo', 'sončni', 'zahod', 'jutri', 'ob', 'pol', 'šestih', 'popoldne']"
377,sl-SL,train,je ta teden možnost dežja,"['je', 'ta', 'teden', 'možnost', 'dežja']"
378,sl-SL,train,najnovejše novice,"['najnovejše', 'novice']"
379,sl-SL,train,kaj je v trendu,"['kaj', 'je', 'v', 'trendu']"
380,sl-SL,train,koliko je ura po vzhodnem časovnem pasu,"['koliko', 'je', 'ura', 'po', 'vzhodnem', 'časovnem', 'pasu']"
381,sl-SL,train,kako toplo je trenutno,"['kako', 'toplo', 'je', 'trenutno']"
382,sl-SL,train,predvajaj prosim glasbo želim si poslušati moje najljubše komade,"['predvajaj', 'prosim', 'glasbo', 'želim', 'si', 'poslušati', 'moje', 'najljubše', 'komade']"
383,sl-SL,train,želim poslušati petdeset hitov ki se trenutno predvajajo po radiu,"['želim', 'poslušati', 'petdeset', 'hitov', 'ki', 'se', 'trenutno', 'predvajajo', 'po', 'radiu']"
384,sl-SL,train,prosim predvajaj klasično glasbo za večerjo zdaj,"['prosim', 'predvajaj', 'klasično', 'glasbo', 'za', 'večerjo', 'zdaj']"
385,sl-SL,train,lahko prižgeš uspešnico marjane deržaj,"['lahko', 'prižgeš', 'uspešnico', 'marjane', 'deržaj']"
386,sl-SL,train,želim slišati mojo najljubšo pesem od belih vran,"['želim', 'slišati', 'mojo', 'najljubšo', 'pesem', 'od', 'belih', 'vran']"
387,sl-SL,train,prižgi zvok,"['prižgi', 'zvok']"
388,sl-SL,train,utišaj glasnost,"['utišaj', 'glasnost']"
389,sl-SL,train,pojačaj glasnost prosim,"['pojačaj', 'glasnost', 'prosim']"
390,sl-SL,train,nastavi alarm da začne,"['nastavi', 'alarm', 'da', 'začne']"
391,sl-SL,train,spremeni alarm da se vklopi ob polnoči,"['spremeni', 'alarm', 'da', 'se', 'vklopi', 'ob', 'polnoči']"
392,sl-SL,train,kakšno bo vreme naslednji teden,"['kakšno', 'bo', 'vreme', 'naslednji', 'teden']"
393,sl-SL,train,kakšno naj bi bilo vreme v torek,"['kakšno', 'naj', 'bi', 'bilo', 'vreme', 'v', 'torek']"
394,sl-SL,train,kakšna je vremenska napoved za vikend,"['kakšna', 'je', 'vremenska', 'napoved', 'za', 'vikend']"
395,sl-SL,train,utišaj za dvajset minut,"['utišaj', 'za', 'dvajset', 'minut']"
396,sl-SL,train,vrni se k pogovoru po,"['vrni', 'se', 'k', 'pogovoru', 'po']"
397,sl-SL,train,prosim nastavi alarm za naslednje jutro na sedem zjutraj,"['prosim', 'nastavi', 'alarm', 'za', 'naslednje', 'jutro', 'na', 'sedem', 'zjutraj']"
398,sl-SL,train,predvajaj seznam skladb številka sedem,"['predvajaj', 'seznam', 'skladb', 'številka', 'sedem']"
399,sl-SL,train,igraj komade z mojega seznama za predvajanje,"['igraj', 'komade', 'z', 'mojega', 'seznama', 'za', 'predvajanje']"
400,sl-SL,train,kateri je zadnji dan v mesecu,"['kateri', 'je', 'zadnji', 'dan', 'v', 'mesecu']"
401,sl-SL,train,koliko je ura po centralnem časovnem pasu,"['koliko', 'je', 'ura', 'po', 'centralnem', 'časovnem', 'pasu']"
402,sl-SL,train,kakšen je trenutni vzhodnoevropski čas,"['kakšen', 'je', 'trenutni', 'vzhodnoevropski', 'čas']"
403,sl-SL,train,kateri je zadnji spor o janezu janši,"['kateri', 'je', 'zadnji', 'spor', 'o', 'janezu', 'janši']"
404,sl-SL,train,kaj je najnovejša polemika o borutu pahorju,"['kaj', 'je', 'najnovejša', 'polemika', 'o', 'borutu', 'pahorju']"
405,sl-SL,train,predvajaj najnovejšo uspešnico pesem z barakinega najnovejšega albuma,"['predvajaj', 'najnovejšo', 'uspešnico', 'pesem', 'z', 'barakinega', 'najnovejšega', 'albuma']"
406,sl-SL,train,obvesti me ko bo kaj novega o severnem toku,"['obvesti', 'me', 'ko', 'bo', 'kaj', 'novega', 'o', 'severnem', 'toku']"
407,sl-SL,train,obvesti me ko bo kaj novic o severnem toku,"['obvesti', 'me', 'ko', 'bo', 'kaj', 'novic', 'o', 'severnem', 'toku']"
408,sl-SL,train,začni sesati,"['začni', 'sesati']"
409,sl-SL,train,povej mi smešen vic o avtih,"['povej', 'mi', 'smešen', 'vic', 'o', 'avtih']"
410,sl-SL,train,povej mi vic o moškem,"['povej', 'mi', 'vic', 'o', 'moškem']"
411,sl-SL,train,spomni me da zaigram to pesem nocoj,"['spomni', 'me', 'da', 'zaigram', 'to', 'pesem', 'nocoj']"
412,sl-SL,train,prosim predvajaj mi pesem iz seznama mojih najljubših,"['prosim', 'predvajaj', 'mi', 'pesem', 'iz', 'seznama', 'mojih', 'najljubših']"
413,sl-SL,train,zaigraj mi pesem,"['zaigraj', 'mi', 'pesem']"
414,sl-SL,train,predvajaj mi pesem derendino,"['predvajaj', 'mi', 'pesem', 'derendino']"
415,sl-SL,train,želim da vklopiš sesalnik,"['želim', 'da', 'vklopiš', 'sesalnik']"
416,sl-SL,train,kakšna bo najvišja temperatura ta teden,"['kakšna', 'bo', 'najvišja', 'temperatura', 'ta', 'teden']"
417,sl-SL,train,malo dvigni svetlost luči,"['malo', 'dvigni', 'svetlost', 'luči']"
418,sl-SL,train,zvišaj svetlobo za malenkost,"['zvišaj', 'svetlobo', 'za', 'malenkost']"
419,sl-SL,train,naredi svetlobo bolj vidljivo,"['naredi', 'svetlobo', 'bolj', 'vidljivo']"
420,sl-SL,train,ali mi lahko poveš katere alarme sem nastavila,"['ali', 'mi', 'lahko', 'poveš', 'katere', 'alarme', 'sem', 'nastavila']"
421,sl-SL,train,ali imam katere koli alarme nastavljene za danes,"['ali', 'imam', 'katere', 'koli', 'alarme', 'nastavljene', 'za', 'danes']"
422,sl-SL,train,nastaviti moram alarm koliko alarmov imam nastavljenih,"['nastaviti', 'moram', 'alarm', 'koliko', 'alarmov', 'imam', 'nastavljenih']"
423,sl-SL,train,ugasni sobne luči,"['ugasni', 'sobne', 'luči']"
424,sl-SL,train,lahko najdeš kakšno gospel glasbo,"['lahko', 'najdeš', 'kakšno', 'gospel', 'glasbo']"
425,sl-SL,train,želim poslušati nekaj gospel glasbe,"['želim', 'poslušati', 'nekaj', 'gospel', 'glasbe']"
426,sl-SL,train,kakšno je trenutno vreme v sežani,"['kakšno', 'je', 'trenutno', 'vreme', 'v', 'sežani']"
427,sl-SL,train,kakšno je trenutno vreme v mariboru,"['kakšno', 'je', 'trenutno', 'vreme', 'v', 'mariboru']"
428,sl-SL,train,trenutni čas v novem mestu,"['trenutni', 'čas', 'v', 'novem', 'mestu']"
429,sl-SL,train,prosim povej mi koliko bo ura tukaj v avstraliji ob šestih popoldne,"['prosim', 'povej', 'mi', 'koliko', 'bo', 'ura', 'tukaj', 'v', 'avstraliji', 'ob', 'šestih', 'popoldne']"
430,sl-SL,train,mi lahko poveš koliko ur je razlike med ljubljano in novim mestom,"['mi', 'lahko', 'poveš', 'koliko', 'ur', 'je', 'razlike', 'med', 'ljubljano', 'in', 'novim', 'mestom']"
431,sl-SL,train,zmanjšaj svetlobo luči,"['zmanjšaj', 'svetlobo', 'luči']"
432,sl-SL,train,želim pridušiti luči,"['želim', 'pridušiti', 'luči']"
433,sl-SL,train,zmanjšaj svetlobo,"['zmanjšaj', 'svetlobo']"
434,sl-SL,train,naroči dva hamburgerja zame,"['naroči', 'dva', 'hamburgerja', 'zame']"
435,sl-SL,train,naroči eno pico,"['naroči', 'eno', 'pico']"
436,sl-SL,train,mi lahko poveš kateri datum je,"['mi', 'lahko', 'poveš', 'kateri', 'datum', 'je']"
437,sl-SL,train,mi lahko poveš koliko je ura,"['mi', 'lahko', 'poveš', 'koliko', 'je', 'ura']"
438,sl-SL,train,koliko je ura zdaj,"['koliko', 'je', 'ura', 'zdaj']"
439,sl-SL,train,prikaži trenutni čas,"['prikaži', 'trenutni', 'čas']"
440,sl-SL,train,prosim izklopi vtičnico telefona ko se ta napolni,"['prosim', 'izklopi', 'vtičnico', 'telefona', 'ko', 'se', 'ta', 'napolni']"
441,sl-SL,train,želim da izkopiš vtičnico preden se prenosni telefon napolni,"['želim', 'da', 'izkopiš', 'vtičnico', 'preden', 'se', 'prenosni', 'telefon', 'napolni']"
442,sl-SL,train,obveščaj me o cenah delnic,"['obveščaj', 'me', 'o', 'cenah', 'delnic']"
443,sl-SL,train,lahko predvajaš mojo zadnjo pesem,"['lahko', 'predvajaš', 'mojo', 'zadnjo', 'pesem']"
444,sl-SL,train,predvajaj pesem ota pestnerja,"['predvajaj', 'pesem', 'ota', 'pestnerja']"
445,sl-SL,train,predvajaj glasbo od včeraj večer ob šestih popoldne,"['predvajaj', 'glasbo', 'od', 'včeraj', 'večer', 'ob', 'šestih', 'popoldne']"
446,sl-SL,train,prikaži mi čas za ljubljano,"['prikaži', 'mi', 'čas', 'za', 'ljubljano']"
447,sl-SL,train,povej mi koliko je zdaj ura v ljubljani,"['povej', 'mi', 'koliko', 'je', 'zdaj', 'ura', 'v', 'ljubljani']"
448,sl-SL,train,preglasno je utišaj glasnost,"['preglasno', 'je', 'utišaj', 'glasnost']"
449,sl-SL,train,kako je ime te pesmi ki je ravnokar igrala,"['kako', 'je', 'ime', 'te', 'pesmi', 'ki', 'je', 'ravnokar', 'igrala']"
450,sl-SL,train,pravkar sem naročil hrano pokliči in preveri če je bila dostavljena,"['pravkar', 'sem', 'naročil', 'hrano', 'pokliči', 'in', 'preveri', 'če', 'je', 'bila', 'dostavljena']"
451,sl-SL,train,preveri dostavo mojega naročila,"['preveri', 'dostavo', 'mojega', 'naročila']"
452,sl-SL,train,pokliči restavracijo in preveri če je dostava na poti,"['pokliči', 'restavracijo', 'in', 'preveri', 'če', 'je', 'dostava', 'na', 'poti']"
453,sl-SL,train,prosim osvetli sobo,"['prosim', 'osvetli', 'sobo']"
454,sl-SL,train,kaj se dogaja v parlamentu,"['kaj', 'se', 'dogaja', 'v', 'parlamentu']"
455,sl-SL,train,kakšna je vremenska napoved,"['kakšna', 'je', 'vremenska', 'napoved']"
456,sl-SL,train,vremenske informacije,"['vremenske', 'informacije']"
457,sl-SL,train,preveri vreme,"['preveri', 'vreme']"
458,sl-SL,train,želim manj svetle luči,"['želim', 'manj', 'svetle', 'luči']"
459,sl-SL,train,prosim naj bodo luči manj razsvetljene,"['prosim', 'naj', 'bodo', 'luči', 'manj', 'razsvetljene']"
460,sl-SL,train,povej mi nekaj smešnega,"['povej', 'mi', 'nekaj', 'smešnega']"
461,sl-SL,train,poslušati želim radio head,"['poslušati', 'želim', 'radio', 'head']"
462,sl-SL,train,dobi mi novosti o anketnih volitvah,"['dobi', 'mi', 'novosti', 'o', 'anketnih', 'volitvah']"
463,sl-SL,train,mi lahko pokažeš najnovejše novice dnevnika,"['mi', 'lahko', 'pokažeš', 'najnovejše', 'novice', 'dnevnika']"
464,sl-SL,train,daj mi časopis,"['daj', 'mi', 'časopis']"
465,sl-SL,train,želim slišati novice na rtv slo,"['želim', 'slišati', 'novice', 'na', 'rtv', 'slo']"
466,sl-SL,train,preberi mi najnovejše novice iz slovenskih novic,"['preberi', 'mi', 'najnovejše', 'novice', 'iz', 'slovenskih', 'novic']"
467,sl-SL,train,živijo,['živijo']
468,sl-SL,train,pozdravljena,['pozdravljena']
469,sl-SL,train,ustvari alarm ob četrti uri jutri zjutraj,"['ustvari', 'alarm', 'ob', 'četrti', 'uri', 'jutri', 'zjutraj']"
470,sl-SL,train,nastavi alarm da me zbudi po petih urah,"['nastavi', 'alarm', 'da', 'me', 'zbudi', 'po', 'petih', 'urah']"
471,sl-SL,train,nastavi alarm da me zbudi čez tri ure,"['nastavi', 'alarm', 'da', 'me', 'zbudi', 'čez', 'tri', 'ure']"
472,sl-SL,train,vremensko poročilo za ta teden,"['vremensko', 'poročilo', 'za', 'ta', 'teden']"
473,sl-SL,train,prikaži vreme za ta teden,"['prikaži', 'vreme', 'za', 'ta', 'teden']"
